participant_id,program_name,age_group,enrollment_date,attendance_date,attended
87,Summer Camp,10-Aug,2/17/2024,3/23/2024,1
87,Summer Camp,10-Aug,2/17/2024,4/15/2024,1
87,Summer Camp,10-Aug,2/17/2024,4/19/2024,1
87,Summer Camp,10-Aug,2/17/2024,5/3/2024,1
87,Summer Camp,10-Aug,2/17/2024,6/15/2024,1
87,Summer Camp,10-Aug,2/17/2024,4/2/2024,1
87,Summer Camp,10-Aug,2/17/2024,2/19/2024,1
87,Summer Camp,10-Aug,2/17/2024,4/30/2024,1
87,Summer Camp,10-Aug,2/17/2024,5/28/2024,1
87,Summer Camp,10-Aug,2/17/2024,4/21/2024,1
87,Summer Camp,10-Aug,2/17/2024,6/14/2024,1
88,Youth Sports,13-Nov,7/6/2024,10/5/2024,1
88,Youth Sports,13-Nov,7/6/2024,7/23/2024,1
88,Youth Sports,13-Nov,7/6/2024,10/11/2024,0
88,Youth Sports,13-Nov,7/6/2024,9/6/2024,1
88,Youth Sports,13-Nov,7/6/2024,7/27/2024,1
88,Youth Sports,13-Nov,7/6/2024,7/16/2024,0
88,Youth Sports,13-Nov,7/6/2024,9/1/2024,1
88,Youth Sports,13-Nov,7/6/2024,8/31/2024,1
88,Youth Sports,13-Nov,7/6/2024,9/20/2024,1
88,Youth Sports,13-Nov,7/6/2024,7/9/2024,1
88,Youth Sports,13-Nov,7/6/2024,9/29/2024,1
88,Youth Sports,13-Nov,7/6/2024,7/12/2024,1
88,Youth Sports,13-Nov,7/6/2024,9/4/2024,1
88,Youth Sports,13-Nov,7/6/2024,10/20/2024,1
88,Youth Sports,13-Nov,7/6/2024,8/28/2024,0
88,Youth Sports,13-Nov,7/6/2024,10/1/2024,1
88,Youth Sports,13-Nov,7/6/2024,9/11/2024,1
88,Youth Sports,13-Nov,7/6/2024,10/5/2024,1
88,Youth Sports,13-Nov,7/6/2024,9/22/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,5/25/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/17/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/24/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/15/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/1/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/24/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/4/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,5/5/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/5/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/18/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/14/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/18/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/14/2024,0
89,Arts & Crafts,13-Nov,5/1/2024,6/27/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/8/2024,0
89,Arts & Crafts,13-Nov,5/1/2024,7/19/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/5/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/21/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,7/24/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/30/2024,0
89,Arts & Crafts,13-Nov,5/1/2024,5/9/2024,0
89,Arts & Crafts,13-Nov,5/1/2024,5/6/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/23/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,8/17/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/4/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/8/2024,0
89,Arts & Crafts,13-Nov,5/1/2024,5/22/2024,1
89,Arts & Crafts,13-Nov,5/1/2024,6/10/2024,1
90,STEM Club,13-Nov,6/15/2024,10/10/2024,1
90,STEM Club,13-Nov,6/15/2024,6/29/2024,1
90,STEM Club,13-Nov,6/15/2024,7/12/2024,1
90,STEM Club,13-Nov,6/15/2024,7/8/2024,0
90,STEM Club,13-Nov,6/15/2024,8/25/2024,1
90,STEM Club,13-Nov,6/15/2024,9/29/2024,0
90,STEM Club,13-Nov,6/15/2024,6/23/2024,1
90,STEM Club,13-Nov,6/15/2024,7/31/2024,0
90,STEM Club,13-Nov,6/15/2024,7/17/2024,1
90,STEM Club,13-Nov,6/15/2024,8/15/2024,1
90,STEM Club,13-Nov,6/15/2024,9/19/2024,1
90,STEM Club,13-Nov,6/15/2024,7/3/2024,1
90,STEM Club,13-Nov,6/15/2024,8/20/2024,1
90,STEM Club,13-Nov,6/15/2024,8/27/2024,1
90,STEM Club,13-Nov,6/15/2024,7/24/2024,1
90,STEM Club,13-Nov,6/15/2024,7/31/2024,0
90,STEM Club,13-Nov,6/15/2024,9/28/2024,1
90,STEM Club,13-Nov,6/15/2024,8/18/2024,0
90,STEM Club,13-Nov,6/15/2024,7/13/2024,1
90,STEM Club,13-Nov,6/15/2024,8/3/2024,1
90,STEM Club,13-Nov,6/15/2024,9/20/2024,1
90,STEM Club,13-Nov,6/15/2024,10/7/2024,1
90,STEM Club,13-Nov,6/15/2024,6/27/2024,1
91,After School Care,10-Aug,6/4/2024,10/1/2024,1
91,After School Care,10-Aug,6/4/2024,7/29/2024,1
91,After School Care,10-Aug,6/4/2024,8/7/2024,1
91,After School Care,10-Aug,6/4/2024,9/4/2024,1
91,After School Care,10-Aug,6/4/2024,8/28/2024,1
91,After School Care,10-Aug,6/4/2024,8/22/2024,0
91,After School Care,10-Aug,6/4/2024,7/14/2024,1
91,After School Care,10-Aug,6/4/2024,9/26/2024,1
91,After School Care,10-Aug,6/4/2024,9/19/2024,1
91,After School Care,10-Aug,6/4/2024,7/24/2024,1
91,After School Care,10-Aug,6/4/2024,9/29/2024,0
91,After School Care,10-Aug,6/4/2024,9/16/2024,1
91,After School Care,10-Aug,6/4/2024,8/13/2024,1
92,After School Care,13-Nov,4/25/2024,6/29/2024,1
92,After School Care,13-Nov,4/25/2024,7/10/2024,1
92,After School Care,13-Nov,4/25/2024,6/8/2024,1
92,After School Care,13-Nov,4/25/2024,8/20/2024,0
92,After School Care,13-Nov,4/25/2024,7/12/2024,1
92,After School Care,13-Nov,4/25/2024,5/14/2024,1
92,After School Care,13-Nov,4/25/2024,6/27/2024,1
92,After School Care,13-Nov,4/25/2024,7/26/2024,0
92,After School Care,13-Nov,4/25/2024,8/8/2024,1
92,After School Care,13-Nov,4/25/2024,7/26/2024,1
92,After School Care,13-Nov,4/25/2024,6/30/2024,1
92,After School Care,13-Nov,4/25/2024,7/16/2024,0
92,After School Care,13-Nov,4/25/2024,4/27/2024,1
92,After School Care,13-Nov,4/25/2024,6/17/2024,1
92,After School Care,13-Nov,4/25/2024,7/11/2024,1
92,After School Care,13-Nov,4/25/2024,6/27/2024,1
92,After School Care,13-Nov,4/25/2024,6/3/2024,1
92,After School Care,13-Nov,4/25/2024,6/22/2024,1
92,After School Care,13-Nov,4/25/2024,6/18/2024,0
92,After School Care,13-Nov,4/25/2024,6/25/2024,1
92,After School Care,13-Nov,4/25/2024,4/28/2024,1
92,After School Care,13-Nov,4/25/2024,6/23/2024,1
93,STEM Club,7-May,5/6/2024,5/11/2024,1
93,STEM Club,7-May,5/6/2024,6/3/2024,1
93,STEM Club,7-May,5/6/2024,7/2/2024,1
93,STEM Club,7-May,5/6/2024,5/22/2024,1
93,STEM Club,7-May,5/6/2024,5/21/2024,1
93,STEM Club,7-May,5/6/2024,7/31/2024,1
93,STEM Club,7-May,5/6/2024,8/8/2024,0
93,STEM Club,7-May,5/6/2024,5/8/2024,1
93,STEM Club,7-May,5/6/2024,5/26/2024,1
93,STEM Club,7-May,5/6/2024,7/8/2024,1
93,STEM Club,7-May,5/6/2024,8/3/2024,1
93,STEM Club,7-May,5/6/2024,6/10/2024,1
93,STEM Club,7-May,5/6/2024,8/19/2024,1
93,STEM Club,7-May,5/6/2024,8/14/2024,1
93,STEM Club,7-May,5/6/2024,8/30/2024,1
93,STEM Club,7-May,5/6/2024,7/30/2024,1
93,STEM Club,7-May,5/6/2024,7/6/2024,1
93,STEM Club,7-May,5/6/2024,6/16/2024,1
93,STEM Club,7-May,5/6/2024,7/20/2024,1
93,STEM Club,7-May,5/6/2024,6/16/2024,1
93,STEM Club,7-May,5/6/2024,7/5/2024,1
93,STEM Club,7-May,5/6/2024,5/18/2024,1
93,STEM Club,7-May,5/6/2024,5/16/2024,0
93,STEM Club,7-May,5/6/2024,6/28/2024,1
93,STEM Club,7-May,5/6/2024,5/21/2024,1
93,STEM Club,7-May,5/6/2024,5/13/2024,1
93,STEM Club,7-May,5/6/2024,8/17/2024,1
93,STEM Club,7-May,5/6/2024,7/3/2024,1
93,STEM Club,7-May,5/6/2024,7/1/2024,1
93,STEM Club,7-May,5/6/2024,6/14/2024,1
93,STEM Club,7-May,5/6/2024,8/22/2024,1
93,STEM Club,7-May,5/6/2024,7/3/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,2/11/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,4/26/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,2/25/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,4/9/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,1/26/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,3/21/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,5/20/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,3/7/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,3/11/2024,1
94,Arts & Crafts,13-Nov,1/22/2024,3/9/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/5/2024,0
95,Youth Sports,13-Nov,7/7/2024,10/10/2024,1
95,Youth Sports,13-Nov,7/7/2024,9/5/2024,0
95,Youth Sports,13-Nov,7/7/2024,9/18/2024,1
95,Youth Sports,13-Nov,7/7/2024,9/11/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/23/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/5/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/10/2024,0
95,Youth Sports,13-Nov,7/7/2024,10/9/2024,1
95,Youth Sports,13-Nov,7/7/2024,7/21/2024,1
95,Youth Sports,13-Nov,7/7/2024,7/22/2024,1
95,Youth Sports,13-Nov,7/7/2024,7/19/2024,0
95,Youth Sports,13-Nov,7/7/2024,10/27/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/10/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/30/2024,1
95,Youth Sports,13-Nov,7/7/2024,9/19/2024,1
95,Youth Sports,13-Nov,7/7/2024,9/3/2024,1
95,Youth Sports,13-Nov,7/7/2024,7/27/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/29/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/29/2024,1
95,Youth Sports,13-Nov,7/7/2024,9/19/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/5/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/23/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/31/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/10/2024,1
95,Youth Sports,13-Nov,7/7/2024,9/30/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/13/2024,1
95,Youth Sports,13-Nov,7/7/2024,8/6/2024,1
95,Youth Sports,13-Nov,7/7/2024,9/22/2024,1
95,Youth Sports,13-Nov,7/7/2024,7/30/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/28/2024,0
95,Youth Sports,13-Nov,7/7/2024,8/24/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/10/2024,1
95,Youth Sports,13-Nov,7/7/2024,10/14/2024,0
95,Youth Sports,13-Nov,7/7/2024,8/7/2024,1
96,After School Care,7-May,6/30/2024,7/21/2024,1
96,After School Care,7-May,6/30/2024,9/20/2024,1
96,After School Care,7-May,6/30/2024,9/2/2024,0
96,After School Care,7-May,6/30/2024,9/1/2024,1
96,After School Care,7-May,6/30/2024,9/8/2024,0
96,After School Care,7-May,6/30/2024,7/3/2024,1
96,After School Care,7-May,6/30/2024,9/2/2024,1
96,After School Care,7-May,6/30/2024,7/14/2024,1
96,After School Care,7-May,6/30/2024,10/11/2024,1
96,After School Care,7-May,6/30/2024,9/13/2024,1
96,After School Care,7-May,6/30/2024,7/21/2024,1
96,After School Care,7-May,6/30/2024,9/23/2024,1
96,After School Care,7-May,6/30/2024,10/21/2024,1
96,After School Care,7-May,6/30/2024,8/15/2024,1
97,After School Care,10-Aug,3/6/2024,5/19/2024,1
97,After School Care,10-Aug,3/6/2024,5/16/2024,1
97,After School Care,10-Aug,3/6/2024,6/21/2024,1
97,After School Care,10-Aug,3/6/2024,4/14/2024,0
97,After School Care,10-Aug,3/6/2024,4/17/2024,1
97,After School Care,10-Aug,3/6/2024,3/27/2024,1
97,After School Care,10-Aug,3/6/2024,3/25/2024,1
97,After School Care,10-Aug,3/6/2024,3/13/2024,1
97,After School Care,10-Aug,3/6/2024,4/3/2024,1
97,After School Care,10-Aug,3/6/2024,4/14/2024,0
97,After School Care,10-Aug,3/6/2024,6/3/2024,1
97,After School Care,10-Aug,3/6/2024,4/4/2024,0
97,After School Care,10-Aug,3/6/2024,5/25/2024,1
97,After School Care,10-Aug,3/6/2024,5/28/2024,1
97,After School Care,10-Aug,3/6/2024,6/29/2024,1
97,After School Care,10-Aug,3/6/2024,4/29/2024,1
97,After School Care,10-Aug,3/6/2024,3/21/2024,0
97,After School Care,10-Aug,3/6/2024,4/20/2024,1
97,After School Care,10-Aug,3/6/2024,5/6/2024,0
97,After School Care,10-Aug,3/6/2024,6/20/2024,1
97,After School Care,10-Aug,3/6/2024,3/12/2024,1
97,After School Care,10-Aug,3/6/2024,5/24/2024,1
97,After School Care,10-Aug,3/6/2024,4/19/2024,1
97,After School Care,10-Aug,3/6/2024,5/3/2024,0
97,After School Care,10-Aug,3/6/2024,6/24/2024,1
97,After School Care,10-Aug,3/6/2024,4/30/2024,0
97,After School Care,10-Aug,3/6/2024,4/22/2024,1
97,After School Care,10-Aug,3/6/2024,4/1/2024,1
97,After School Care,10-Aug,3/6/2024,4/27/2024,1
97,After School Care,10-Aug,3/6/2024,5/31/2024,1
98,Youth Sports,10-Aug,7/10/2024,10/10/2024,1
98,Youth Sports,10-Aug,7/10/2024,10/11/2024,1
98,Youth Sports,10-Aug,7/10/2024,9/3/2024,0
98,Youth Sports,10-Aug,7/10/2024,9/7/2024,1
98,Youth Sports,10-Aug,7/10/2024,7/19/2024,1
98,Youth Sports,10-Aug,7/10/2024,8/17/2024,1
98,Youth Sports,10-Aug,7/10/2024,8/6/2024,0
98,Youth Sports,10-Aug,7/10/2024,8/27/2024,1
98,Youth Sports,10-Aug,7/10/2024,8/14/2024,1
98,Youth Sports,10-Aug,7/10/2024,7/22/2024,1
98,Youth Sports,10-Aug,7/10/2024,10/13/2024,1
98,Youth Sports,10-Aug,7/10/2024,8/14/2024,0
99,Summer Camp,10-Aug,5/31/2024,7/13/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/19/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/29/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/31/2024,1
99,Summer Camp,10-Aug,5/31/2024,8/25/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/16/2024,1
99,Summer Camp,10-Aug,5/31/2024,8/3/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/26/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/2/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/2/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/13/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/26/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/24/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/13/2024,0
99,Summer Camp,10-Aug,5/31/2024,7/22/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/25/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/5/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/8/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/21/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/12/2024,1
99,Summer Camp,10-Aug,5/31/2024,8/27/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/17/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/17/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/22/2024,1
99,Summer Camp,10-Aug,5/31/2024,8/14/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/9/2024,0
99,Summer Camp,10-Aug,5/31/2024,6/16/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/14/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/13/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/14/2024,1
99,Summer Camp,10-Aug,5/31/2024,8/17/2024,1
99,Summer Camp,10-Aug,5/31/2024,8/1/2024,1
99,Summer Camp,10-Aug,5/31/2024,9/26/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/8/2024,1
99,Summer Camp,10-Aug,5/31/2024,6/12/2024,1
99,Summer Camp,10-Aug,5/31/2024,8/19/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/1/2024,0
99,Summer Camp,10-Aug,5/31/2024,6/8/2024,1
99,Summer Camp,10-Aug,5/31/2024,7/9/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/16/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/23/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/16/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/6/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/12/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/25/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/15/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/8/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/7/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/26/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/6/2024,1
100,Youth Sports,13-Nov,3/16/2024,3/19/2024,1
100,Youth Sports,13-Nov,3/16/2024,3/28/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/29/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/26/2024,1
100,Youth Sports,13-Nov,3/16/2024,7/7/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/3/2024,0
100,Youth Sports,13-Nov,3/16/2024,4/4/2024,1
100,Youth Sports,13-Nov,3/16/2024,7/9/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/31/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/4/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/8/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/20/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/20/2024,1
100,Youth Sports,13-Nov,3/16/2024,3/16/2024,0
100,Youth Sports,13-Nov,3/16/2024,3/30/2024,0
100,Youth Sports,13-Nov,3/16/2024,5/31/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/1/2024,1
100,Youth Sports,13-Nov,3/16/2024,4/8/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/12/2024,1
100,Youth Sports,13-Nov,3/16/2024,5/26/2024,0
100,Youth Sports,13-Nov,3/16/2024,7/7/2024,1
100,Youth Sports,13-Nov,3/16/2024,6/14/2024,1
100,Youth Sports,13-Nov,3/16/2024,7/2/2024,0
100,Youth Sports,13-Nov,3/16/2024,4/7/2024,1
101,After School Care,7-May,5/15/2024,6/10/2024,1
101,After School Care,7-May,5/15/2024,7/15/2024,1
101,After School Care,7-May,5/15/2024,5/26/2024,1
101,After School Care,7-May,5/15/2024,7/18/2024,1
101,After School Care,7-May,5/15/2024,8/29/2024,1
101,After School Care,7-May,5/15/2024,8/26/2024,1
101,After School Care,7-May,5/15/2024,6/25/2024,1
101,After School Care,7-May,5/15/2024,7/15/2024,1
101,After School Care,7-May,5/15/2024,9/6/2024,1
101,After School Care,7-May,5/15/2024,5/25/2024,1
101,After School Care,7-May,5/15/2024,8/25/2024,0
101,After School Care,7-May,5/15/2024,6/26/2024,1
102,Youth Sports,13-Nov,3/28/2024,7/20/2024,1
102,Youth Sports,13-Nov,3/28/2024,6/1/2024,0
102,Youth Sports,13-Nov,3/28/2024,5/29/2024,1
102,Youth Sports,13-Nov,3/28/2024,7/9/2024,1
102,Youth Sports,13-Nov,3/28/2024,6/18/2024,1
102,Youth Sports,13-Nov,3/28/2024,7/8/2024,1
102,Youth Sports,13-Nov,3/28/2024,4/24/2024,1
102,Youth Sports,13-Nov,3/28/2024,4/13/2024,1
102,Youth Sports,13-Nov,3/28/2024,4/2/2024,0
102,Youth Sports,13-Nov,3/28/2024,4/15/2024,1
102,Youth Sports,13-Nov,3/28/2024,5/22/2024,1
102,Youth Sports,13-Nov,3/28/2024,7/7/2024,1
102,Youth Sports,13-Nov,3/28/2024,4/24/2024,1
102,Youth Sports,13-Nov,3/28/2024,6/1/2024,1
102,Youth Sports,13-Nov,3/28/2024,5/4/2024,1
102,Youth Sports,13-Nov,3/28/2024,7/24/2024,1
102,Youth Sports,13-Nov,3/28/2024,5/3/2024,1
102,Youth Sports,13-Nov,3/28/2024,7/20/2024,0
102,Youth Sports,13-Nov,3/28/2024,7/21/2024,0
102,Youth Sports,13-Nov,3/28/2024,6/3/2024,1
102,Youth Sports,13-Nov,3/28/2024,6/21/2024,1
102,Youth Sports,13-Nov,3/28/2024,6/25/2024,1
102,Youth Sports,13-Nov,3/28/2024,5/15/2024,1
102,Youth Sports,13-Nov,3/28/2024,5/9/2024,1
102,Youth Sports,13-Nov,3/28/2024,5/2/2024,1
103,Summer Camp,10-Aug,4/27/2024,5/22/2024,1
103,Summer Camp,10-Aug,4/27/2024,5/16/2024,1
103,Summer Camp,10-Aug,4/27/2024,6/29/2024,1
103,Summer Camp,10-Aug,4/27/2024,8/8/2024,1
103,Summer Camp,10-Aug,4/27/2024,5/6/2024,1
103,Summer Camp,10-Aug,4/27/2024,7/18/2024,1
103,Summer Camp,10-Aug,4/27/2024,7/2/2024,1
103,Summer Camp,10-Aug,4/27/2024,5/20/2024,1
103,Summer Camp,10-Aug,4/27/2024,5/1/2024,1
103,Summer Camp,10-Aug,4/27/2024,7/2/2024,1
103,Summer Camp,10-Aug,4/27/2024,6/23/2024,0
103,Summer Camp,10-Aug,4/27/2024,5/23/2024,1
103,Summer Camp,10-Aug,4/27/2024,7/15/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/19/2024,1
104,Youth Sports,10-Aug,5/28/2024,7/15/2024,1
104,Youth Sports,10-Aug,5/28/2024,9/20/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/21/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/20/2024,1
104,Youth Sports,10-Aug,5/28/2024,7/28/2024,1
104,Youth Sports,10-Aug,5/28/2024,9/1/2024,0
104,Youth Sports,10-Aug,5/28/2024,9/20/2024,1
104,Youth Sports,10-Aug,5/28/2024,7/4/2024,1
104,Youth Sports,10-Aug,5/28/2024,6/11/2024,0
104,Youth Sports,10-Aug,5/28/2024,9/14/2024,1
104,Youth Sports,10-Aug,5/28/2024,7/18/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/14/2024,0
104,Youth Sports,10-Aug,5/28/2024,7/12/2024,1
104,Youth Sports,10-Aug,5/28/2024,6/21/2024,1
104,Youth Sports,10-Aug,5/28/2024,6/17/2024,0
104,Youth Sports,10-Aug,5/28/2024,8/23/2024,1
104,Youth Sports,10-Aug,5/28/2024,6/1/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/5/2024,0
104,Youth Sports,10-Aug,5/28/2024,9/17/2024,1
104,Youth Sports,10-Aug,5/28/2024,9/11/2024,1
104,Youth Sports,10-Aug,5/28/2024,9/16/2024,0
104,Youth Sports,10-Aug,5/28/2024,9/12/2024,1
104,Youth Sports,10-Aug,5/28/2024,7/13/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/22/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/3/2024,1
104,Youth Sports,10-Aug,5/28/2024,8/26/2024,1
104,Youth Sports,10-Aug,5/28/2024,6/14/2024,1
104,Youth Sports,10-Aug,5/28/2024,6/17/2024,1
105,Summer Camp,7-May,7/2/2024,10/28/2024,1
105,Summer Camp,7-May,7/2/2024,8/1/2024,1
105,Summer Camp,7-May,7/2/2024,8/22/2024,1
105,Summer Camp,7-May,7/2/2024,9/28/2024,0
105,Summer Camp,7-May,7/2/2024,9/15/2024,1
105,Summer Camp,7-May,7/2/2024,7/2/2024,1
105,Summer Camp,7-May,7/2/2024,8/25/2024,1
105,Summer Camp,7-May,7/2/2024,7/23/2024,1
105,Summer Camp,7-May,7/2/2024,8/10/2024,1
105,Summer Camp,7-May,7/2/2024,10/10/2024,0
105,Summer Camp,7-May,7/2/2024,10/20/2024,1
105,Summer Camp,7-May,7/2/2024,7/2/2024,0
105,Summer Camp,7-May,7/2/2024,9/4/2024,1
105,Summer Camp,7-May,7/2/2024,9/2/2024,1
105,Summer Camp,7-May,7/2/2024,10/15/2024,1
105,Summer Camp,7-May,7/2/2024,8/24/2024,1
105,Summer Camp,7-May,7/2/2024,8/12/2024,1
105,Summer Camp,7-May,7/2/2024,7/22/2024,1
105,Summer Camp,7-May,7/2/2024,9/18/2024,1
105,Summer Camp,7-May,7/2/2024,9/20/2024,1
105,Summer Camp,7-May,7/2/2024,7/23/2024,1
105,Summer Camp,7-May,7/2/2024,8/8/2024,1
105,Summer Camp,7-May,7/2/2024,10/8/2024,1
105,Summer Camp,7-May,7/2/2024,10/18/2024,1
105,Summer Camp,7-May,7/2/2024,9/19/2024,1
105,Summer Camp,7-May,7/2/2024,7/9/2024,1
105,Summer Camp,7-May,7/2/2024,9/1/2024,0
105,Summer Camp,7-May,7/2/2024,8/17/2024,1
105,Summer Camp,7-May,7/2/2024,7/18/2024,1
105,Summer Camp,7-May,7/2/2024,7/18/2024,1
105,Summer Camp,7-May,7/2/2024,10/27/2024,1
105,Summer Camp,7-May,7/2/2024,9/29/2024,1
105,Summer Camp,7-May,7/2/2024,7/14/2024,0
105,Summer Camp,7-May,7/2/2024,7/18/2024,1
105,Summer Camp,7-May,7/2/2024,8/8/2024,1
105,Summer Camp,7-May,7/2/2024,9/20/2024,1
105,Summer Camp,7-May,7/2/2024,10/21/2024,1
105,Summer Camp,7-May,7/2/2024,9/17/2024,1
106,STEM Club,7-May,7/16/2024,8/21/2024,1
106,STEM Club,7-May,7/16/2024,11/4/2024,1
106,STEM Club,7-May,7/16/2024,10/2/2024,1
106,STEM Club,7-May,7/16/2024,11/3/2024,1
106,STEM Club,7-May,7/16/2024,9/21/2024,1
106,STEM Club,7-May,7/16/2024,8/24/2024,1
106,STEM Club,7-May,7/16/2024,9/12/2024,1
106,STEM Club,7-May,7/16/2024,10/3/2024,1
106,STEM Club,7-May,7/16/2024,10/15/2024,1
106,STEM Club,7-May,7/16/2024,7/31/2024,1
106,STEM Club,7-May,7/16/2024,9/15/2024,1
106,STEM Club,7-May,7/16/2024,7/19/2024,1
106,STEM Club,7-May,7/16/2024,8/29/2024,1
106,STEM Club,7-May,7/16/2024,10/13/2024,1
106,STEM Club,7-May,7/16/2024,8/12/2024,1
106,STEM Club,7-May,7/16/2024,10/19/2024,1
106,STEM Club,7-May,7/16/2024,11/1/2024,1
106,STEM Club,7-May,7/16/2024,9/19/2024,1
107,Arts & Crafts,13-Nov,7/15/2024,7/20/2024,1
107,Arts & Crafts,13-Nov,7/15/2024,9/8/2024,1
107,Arts & Crafts,13-Nov,7/15/2024,11/1/2024,1
107,Arts & Crafts,13-Nov,7/15/2024,10/30/2024,1
107,Arts & Crafts,13-Nov,7/15/2024,7/18/2024,1
